Date and Time,Voltage,TotalCurrent,Tank Mode: Left Y Axis,Tank Mode: Right Y Axis,Arcade Mode: Speed (1 to -1),Arcade Mode: Right X Axis,Drive Mode,UpperLimitSwitchState,LowerLimitSwitchState,StackerEncoderDistance,StackerMotorValue,Claw Pressure,Left Drive Speed,Right Drive Speed,X-position,Y-position,Heading,Traveled
20150210_060639696,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060640436,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060641229,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060641953,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060642765,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060643579,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060644391,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060645185,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060645992,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060646804,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060647610,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060648420,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060649232,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060650043,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060650854,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060651631,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060652444,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060653250,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060654063,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060654875,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060655683,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060656495,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060657308,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060658110,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060658922,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060659735,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060700540,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060701353,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060702112,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060702746,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060703551,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060704364,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060705171,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060705983,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060706796,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060707601,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060708355,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060709170,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060709983,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060710793,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060711606,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060712411,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060713224,0,0,0,0,0,0,Tank,0,0,13.5,0.5,-1,0,0,0,0,5.140998376,0
20150210_060714036,0,0,0,0,0,0,Tank,0,0,16,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060714836,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060715590,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060716386,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060717199,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060718011,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060718790,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060719592,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060720404,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060721217,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060722022,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060722816,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060723612,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060724425,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060725237,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060726050,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060726845,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060727657,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060728470,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060729200,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060729991,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060730804,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060731616,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060732429,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060733241,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060734033,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060734845,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060735639,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060736445,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060737252,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060738065,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060738877,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060739672,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060740484,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060741283,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060742095,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060742909,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060743714,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060744496,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060745281,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060746093,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060746906,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060747718,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060748479,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060749273,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060750085,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060750884,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060751688,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060752500,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060753275,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060754045,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060754842,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060755645,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060756458,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060757259,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060758060,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060758866,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060759678,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060800488,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060801300,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060802113,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060802913,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060803725,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060804530,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060805334,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060806146,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060806959,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060807772,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060808584,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060809389,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060810202,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060811014,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060811819,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060812636,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060813449,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060814261,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060815074,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060815886,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060816679,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060817491,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060818304,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060819123,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060819928,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060820738,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060821551,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060822346,0,0,0,0,0,0,Tank,0,0,14.1,0.5,-1,0,0,0,0,5.140998376,0
20150210_060823159,0,0,0,0,0,0,Tank,0,0,15.3,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060823916,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060824732,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060825538,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060826302,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060827050,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060827863,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060828675,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060829488,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060830300,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060831103,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060831918,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060832731,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060833537,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060834349,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060835162,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060835974,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060836787,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060837599,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060838406,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060839200,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060840012,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060840807,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060841620,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060842432,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060843245,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060844057,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060844870,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060845665,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060846467,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060847278,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060848041,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060848805,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060849617,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060850430,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060851242,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060852049,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060852861,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060853674,0,0,0,0,0,0,Tank,0,0,13.2,0,-1,0,0,0,0,5.140998376,0
20150210_060854478,0,0,0,0,0,0,Tank,0,0,14.5,0.5,-1,0,0,0,0,5.140998376,0
20150210_060855283,0,0,0,0,0,0,Tank,0,0,17.7,0.5,-1,0,0,0,0,5.140998376,0
20150210_060856096,0,0,0,0,0,0,Tank,1,0,20.1,0,-1,0,0,0,0,5.140998376,0
20150210_060856700,0,0,0,0,0,0,Tank,1,0,20.1,0,-1,0,0,0,0,5.140998376,0
20150210_060857368,0,0,0,0,0,0,Tank,1,0,20.1,0,-1,0,0,0,0,5.140998376,0
20150210_060858170,0,0,0,0,0,0,Tank,1,0,20.1,0,-1,0,0,0,0,5.140998376,0
20150210_060858982,0,0,0,0,0,0,Tank,0,0,18.1,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060859795,0,0,0,0,0,0,Tank,0,0,14.8,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060900609,0,0,0,0,0,0,Tank,0,0,11.6,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060901413,0,0,0,0,0,0,Tank,0,0,8.3,-0.5,-1,0,0,0,0,5.140998376,0
20150210_060902225,0,0,0,0,0,0,Tank,0,0,10.1,0.5,-1,0,0,0,0,5.140998376,0
20150210_060903012,0,0,0,0,0,0,Tank,0,0,13.3,0.5,-1,0,0,0,0,5.140998376,0
20150210_060903825,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060904637,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060905450,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060906262,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060907075,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060907882,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060908693,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060909410,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060910188,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060910973,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060911785,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060912598,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060913410,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060914223,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060915012,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060915824,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060916622,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060917401,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060918199,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060919011,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060919824,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060920627,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060921440,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060922215,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060923017,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060923822,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060924627,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060925440,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060926245,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060927058,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060927863,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060928676,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060929474,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060930206,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060931019,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060931832,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060932644,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060933457,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060934269,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060935082,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060935894,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060936678,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060937426,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060938178,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060938842,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060939613,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060940425,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060941238,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060942032,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060942826,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060943630,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060944420,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060945233,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060946038,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060946851,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060947663,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060948476,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060949288,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060950101,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060950905,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060951718,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060952530,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060953336,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060954148,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060954950,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060955762,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060956575,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060957386,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060958184,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060958978,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_060959790,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061000598,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061001408,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061002221,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061003014,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061003827,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061004639,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061005454,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061006258,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
20150210_061007066,0,0,0,0,0,0,Tank,0,0,13.8,0,-1,0,0,0,0,5.140998376,0
